status,pnl_pct,days_held,symbol,score_date,bh_entry
stopped_out,-2.9126213592232997,1,ECPG,2026-02-13,57.159731524148974
time_profit,0.05008347245409883,2,IXP,2026-02-13,119.56377700590494
time_loss,-0.7093444191134113,2,QULL,2026-02-13,57.50442338449806
time_loss,-1.0718130093802847,2,RHTX,2026-02-13,19.296250549198867
success,1.522842639593902,0,DSGR,2026-02-13,30.35542982475617
time_loss,-0.7190476190476192,2,GLV,2026-02-13,6.246141663739425
success,1.5228426395939243,0,WEEI,2026-02-13,23.228538230565235
success,1.522842639593902,1,STRS,2026-02-13,28.909665490787475
time_profit,0.04125982922473792,2,MSM,2026-02-13,93.90873060169326
time_profit,0.44544295531576683,2,TPLS,2026-02-13,25.814769258206926
no_fill,0.0,0,VCIT,2026-02-17,84.4226565133467
success,1.522842639593902,1,TEL,2026-02-17,234.34172277839585
success,1.522842639593902,0,WEC,2026-02-17,115.34284345161778
no_fill,0.0,0,SLF,2026-02-17,67.76462426232924
success,1.522842639593902,1,DORM,2026-02-17,128.06106079345741
no_fill,0.0,0,AAT,2026-02-17,18.695414807085246
stopped_out,-2.912621359223311,0,XPRO,2026-02-17,16.236595919388336
success,1.522842639593902,1,AXTA,2026-02-17,34.90359585396126
no_fill,0.0,0,BLV,2026-02-17,71.00481046704313
time_loss,-1.2900024807740107,2,FNDE,2026-02-17,39.54934800731582
no_fill,0.0,0,CPF,2026-02-18,34.0161267582639
no_fill,0.0,0,TSPY,2026-02-18,24.93112685603146
time_profit,0.3602173689996935,2,AFLG,2026-02-18,40.475275664917575
stopped_out,-2.912621359223311,1,WPM,2026-02-18,143.4000491550539
stopped_out,-2.9126213592232997,2,NFG,2026-02-18,85.92406082075388
time_loss,-1.3876586950103298,2,HDEF,2026-02-18,33.35627011933341
stopped_out,-2.912621359223311,1,SCVL,2026-02-18,19.768747796023085
stopped_out,-2.912621359223311,1,JBHT,2026-02-18,222.79404234155078
success,1.5228426395939243,0,PENG,2026-02-18,19.052541759060418
success,1.5228426395939243,0,PLMR,2026-02-18,125.73743645480667
success,1.522842639593902,0,WDFC,2026-02-19,235.829790508141
time_profit,0.28153153153152033,2,HBANP,2026-02-19,17.76255067920308
success,1.5228426395939243,1,TOWN,2026-02-19,35.452348263440335
