status,pnl_pct,days_held,symbol,score_date,bh_entry
success,1.4999999999999902,0,JBSS,2026-02-13,79.08974508036292
stopped_out,-3.0000000000000027,1,EYE,2026-02-13,28.095130383829208
no_fill,0.0,0,MEDX,2026-02-13,34.50662793615936
success,1.5118790496760237,2,BRKD,2026-02-13,23.318610418280706
success,1.4999999999999902,1,CMDY,2026-02-13,51.891683560551925
time_profit,1.2204279776018456,2,SIGIP,2026-02-13,17.16534167867467
success,1.4999999999999902,0,DGLO,2026-02-13,22.81360285169728
no_fill,0.0,0,LCNB,2026-02-13,17.078364077126707
no_fill,0.0,0,UNTY,2026-02-13,53.6069747896301
no_fill,0.0,0,CAPN,2026-02-13,10.719454009339625
time_loss,-0.9653465346534662,2,TMF,2026-02-17,40.66992019075842
no_fill,0.0,0,DEM,2026-02-17,51.0692458173775
time_profit,0.19685039370078705,2,ALRS,2026-02-17,25.455902768373385
success,1.4999999999999902,2,BBDC,2026-02-17,9.075563493529872
success,1.4999999999999902,0,SHEN,2026-02-17,12.96955641359726
success,1.4999999999999902,0,SBUX,2026-02-17,94.82024925875938
no_fill,0.0,0,AVEM,2026-02-17,85.96797539236626
time_loss,-0.08992083961598674,2,DOV,2026-02-17,232.98911075995701
time_profit,0.4281821720513834,2,BCE,2026-02-17,25.742608730878402
no_fill,0.0,0,VET,2026-02-17,9.866938438864818
success,1.4999999999999902,0,STLD,2026-02-18,192.02206598102234
success,1.4999999999999902,0,BMRN,2026-02-18,61.73906009369518
success,1.4999999999999902,0,DMLP,2026-02-18,25.413628237266046
no_fill,0.0,0,IAC,2026-02-18,35.63430251928987
no_fill,0.0,0,BOTZ,2026-02-18,38.21037526684471
success,1.6036308623297968,2,SCHY,2026-02-18,33.26456142509411
time_loss,-0.3850394496920928,2,BDC,2026-02-18,146.4735243088363
success,1.4999999999999902,1,HWC,2026-02-18,70.375589161749
stopped_out,-3.0000000000000027,1,BBY,2026-02-18,66.43189428588968
success,1.4999999999999902,0,ECG,2026-02-18,101.5671123092889
no_fill,0.0,0,HLIT,2026-02-19,10.690217308250793
stopped_out,-3.0574925770589734,2,JRVR,2026-02-19,6.8386925160459935
success,1.4999999999999902,0,CNMD,2026-02-19,44.40013966190702
time_loss,-0.563198665010578,2,NPCT,2026-02-19,10.652394198996419
stopped_out,-3.0000000000000027,1,CBSH,2026-02-19,53.25382417636627
no_fill,0.0,0,OLP,2026-02-19,22.676609122486873
no_fill,0.0,0,ATMC,2026-02-19,15.583544288139278
no_fill,0.0,0,NXPI,2026-02-19,228.64519373669467
success,1.4999999999999902,0,WLY,2026-02-19,29.551970734907123
success,1.4999999999999902,1,SLVO,2026-02-19,98.42925082881914
no_fill,0.0,0,CMS,2026-02-20,75.7913052970673
success,1.4999999999999902,0,BHFAL,2026-02-20,17.859742449847968
no_fill,0.0,0,OHI,2026-02-20,46.47004814173292
stopped_out,-3.0000000000000027,0,NWFL,2026-02-20,30.432189200716017
success,1.4999999999999902,0,PROV,2026-02-20,16.127064827285547
no_fill,0.0,0,COLAU,2026-02-20,12.354015621467596
success,1.4999999999999902,2,HEI,2026-02-20,351.21728918083187
success,1.4999999999999902,0,BEP,2026-02-20,31.795903339102075
success,1.4999999999999902,0,NKSH,2026-02-20,37.97137638378105
stopped_out,-3.0000000000000027,2,SMP,2026-02-20,44.59379425107333
success,1.4999999999999902,0,ASIX,2026-02-23,17.86310199954323
no_fill,0.0,0,POWI,2026-02-23,44.8711940581664
success,1.4999999999999902,0,AS,2026-02-23,39.92916889775965
no_fill,0.0,0,SDRL,2026-02-23,43.46479622197503
no_fill,0.0,0,DD,2026-02-23,49.794065766281676
success,1.4999999999999902,2,NNN,2026-02-23,44.40917653234446
no_fill,0.0,0,TEN,2026-02-23,31.312248447311553
no_fill,0.0,0,OTTR,2026-02-23,84.77037173988748
success,1.4999999999999902,1,LTC,2026-02-23,39.026518280730755
no_fill,0.0,0,WU,2026-02-23,9.145889902807143
no_fill,0.0,0,STEL,2026-02-24,37.7443735027309
time_loss,-1.385374298369968,2,CMSA,2026-02-24,22.91593568060456
no_fill,0.0,0,MGR,2026-02-24,21.30766644571718
no_fill,0.0,0,CCZ,2026-02-24,64.2695627057448
