status,pnl_pct,days_held,symbol,score_date
success,1.4999999999999902,1,MET,2026-02-13
success,1.4999999999999902,0,FHN,2026-02-13
time_profit,0.6280187128587578,2,GSSC,2026-02-13
success,1.4999999999999902,1,EDU,2026-02-13
success,1.4999999999999902,0,MSBI,2026-02-13
success,1.4999999999999902,0,LQDT,2026-02-13
success,1.4999999999999902,1,EWI,2026-02-13
time_loss,-1.0172939979654072,2,HOMB,2026-02-13
success,1.4999999999999902,0,FRPT,2026-02-13
success,1.4999999999999902,1,MBUU,2026-02-13
time_loss,-0.5743000717875146,2,BTAL,2026-02-17
success,1.4999999999999902,1,EPU,2026-02-17
time_loss,-0.3795066413662118,2,TLK,2026-02-17
stopped_out,-3.0000000000000027,2,AMH,2026-02-17
success,1.4999999999999902,0,REPX,2026-02-17
success,1.4999999999999902,0,BAP,2026-02-17
time_profit,1.0922162311627348,2,RDVY,2026-02-17
success,1.4999999999999902,2,PUK,2026-02-17
success,1.4999999999999902,2,RY,2026-02-17
time_profit,0.31821797931581575,2,PSO,2026-02-17
stopped_out,-3.0000000000000027,2,BK,2026-02-18
time_loss,-0.14992503748125774,2,CQQQ,2026-02-18
success,1.4999999999999902,2,STZ,2026-02-18
success,1.4999999999999902,0,ISRG,2026-02-18
success,1.4999999999999902,0,BMI,2026-02-18
success,1.4999999999999902,1,PFG,2026-02-18
success,1.4999999999999902,1,UHAL,2026-02-18
success,1.4999999999999902,1,DORM,2026-02-18
success,1.4999999999999902,2,AVS,2026-02-18
success,1.4999999999999902,0,ABNB,2026-02-18
success,1.4999999999999902,0,AXS,2026-02-19
success,1.4999999999999902,0,ZION,2026-02-19
success,1.4999999999999902,0,NCDL,2026-02-19
stopped_out,-3.0000000000000027,0,TGS,2026-02-19
success,1.4999999999999902,0,EBAY,2026-02-19
stopped_out,-3.0000000000000027,0,CMC,2026-02-19
success,1.4999999999999902,0,FLG,2026-02-19
success,1.4999999999999902,0,WAL,2026-02-19
success,1.4999999999999902,0,LKQ,2026-02-19
success,1.4999999999999902,0,MHK,2026-02-19
stopped_out,-2.9999999999999916,1,CPNG,2026-02-20
success,1.4999999999999902,0,DOW,2026-02-20
success,1.4999999999999902,0,WB,2026-02-20
stopped_out,-3.0000000000000027,0,PUK,2026-02-20
stopped_out,-4.257049891540133,1,DB,2026-02-20
