status,pnl_pct,days_held,symbol,score_date,bh_entry
time_loss,-3.225041759427316,4,LIN,2026-02-13,480.5265711976561
stopped_out,-9.657494054788607,1,MSGS,2026-02-13,291.04100514606
success,2.0408163265306145,0,ET,2026-02-13,18.73304200066125
success,2.0408163265306145,0,LPG,2026-02-13,33.40176537828954
stopped_out,-3.8461538461538436,1,INSW,2026-02-13,63.85466159177359
success,2.0408163265306145,0,FET,2026-02-13,50.092338668685244
no_fill,0.0,0,FRO,2026-02-13,30.871125072432317
success,2.0408163265306145,1,HTO,2026-02-13,54.82560940102118
success,2.0408163265306145,0,MLPX,2026-02-13,69.6787044959613
time_loss,-1.1314984709480225,4,KMI,2026-02-13,32.28725536728853
time_loss,-0.1218323586744563,4,PAA,2026-02-17,20.409722396572374
stopped_out,-3.8461538461538436,3,CMBT,2026-02-17,13.198538623236425
success,2.0408163265306145,1,WT,2026-02-17,16.53094713754743
success,2.415149999999988,4,RTX,2026-02-17,203.25212629148558
time_loss,-1.606307943525187,4,SBLK,2026-02-17,24.49186264562154
no_fill,0.0,0,PSTL,2026-02-17,19.298033567319024
time_loss,-0.2941176470588225,4,AQN,2026-02-17,6.7532188363846775
success,2.0408163265306145,2,BLBD,2026-02-17,59.875868330886064
success,2.0408163265306145,0,ASO,2026-02-17,59.65043854677635
success,2.0408163265306145,2,BWMX,2026-02-17,18.66042126514742
success,2.0408163265306145,3,PR,2026-02-18,17.632005619061307
success,2.0408163265306145,0,ADI,2026-02-18,345.8631509098077
success,2.0408163265306145,3,CVE,2026-02-18,22.213312043916346
time_loss,-0.810576088005388,4,CHD,2026-02-18,102.55131078209335
time_loss,-2.5780906291245076,4,XES,2026-02-18,109.99073365323449
stopped_out,-3.8461538461538436,0,ESI,2026-02-18,33.62342449390541
success,2.0408163265306145,1,WFRD,2026-02-18,104.6744492400443
no_fill,0.0,0,MTB,2026-02-18,231.49892769293623
success,2.0408163265306145,2,APA,2026-02-18,28.551764678898152
success,2.0408163265306145,1,FANG,2026-02-18,173.74631425907413
success,2.0408163265306145,2,LHX,2026-02-19,358.2329282574437
success,2.0408163265306145,0,NTR,2026-02-19,71.67965727389692
success,2.0408163265306145,1,WHD,2026-02-19,58.66306976961456
success,2.0408163265306145,0,HII,2026-02-19,442.2848532747741
success,2.0408163265306145,1,ATS,2026-02-19,32.470079032267925
