status,pnl_pct,days_held,symbol,score_date,bh_entry
success,1.5228426395939243,0,JBSS,2026-02-13,79.08974508036292
success,1.5228426395939243,0,EYE,2026-02-13,28.095130383829208
success,1.522842639593902,2,MEDX,2026-02-13,34.50662793615936
no_fill,0.0,0,BRKD,2026-02-13,23.318610418280706
no_fill,0.0,0,CMDY,2026-02-13,51.891683560551925
no_fill,0.0,0,SIGIP,2026-02-13,17.16534167867467
time_loss,-1.432682147066,2,DGLO,2026-02-13,22.81360285169728
success,1.5228426395939243,2,LCNB,2026-02-13,17.078364077126707
success,1.522842639593902,2,UNTY,2026-02-13,53.6069747896301
time_loss,0.0,2,CAPN,2026-02-13,10.719454009339625
no_fill,0.0,0,TMF,2026-02-17,40.66992019075842
time_loss,-1.174884437596302,2,DEM,2026-02-17,51.0692458173775
success,1.522842639593902,0,ALRS,2026-02-17,25.455902768373385
no_fill,0.0,0,BBDC,2026-02-17,9.075563493529872
stopped_out,-2.9126213592232997,1,SHEN,2026-02-17,12.96955641359726
time_loss,-2.513078264437363,2,SBUX,2026-02-17,94.82024925875938
time_loss,-2.1972691116281973,2,AVEM,2026-02-17,85.96797539236626
time_profit,0.09275584988177599,2,DOV,2026-02-17,232.98911075995701
time_loss,-0.2224467795410856,2,BCE,2026-02-17,25.742608730878402
stopped_out,-2.957845410720983,1,VET,2026-02-17,9.866938438864818
success,1.522842639593902,1,STLD,2026-02-18,192.02206598102234
stopped_out,-2.9126213592232997,0,BMRN,2026-02-18,61.73906009369518
success,1.522842639593902,2,DMLP,2026-02-18,25.413628237266046
stopped_out,-2.912621359223311,1,IAC,2026-02-18,35.63430251928987
time_loss,-0.5184033177812242,2,BOTZ,2026-02-18,38.21037526684471
no_fill,0.0,0,SCHY,2026-02-18,33.26456142509411
success,1.522842639593902,0,BDC,2026-02-18,146.4735243088363
no_fill,0.0,0,HWC,2026-02-18,70.375589161749
success,1.522842639593902,0,BBY,2026-02-18,66.43189428588968
stopped_out,-2.9126213592232997,0,ECG,2026-02-18,101.5671123092889
success,1.522842639593902,0,HLIT,2026-02-19,10.690217308250793
success,1.522842639593902,1,JRVR,2026-02-19,6.8386925160459935
success,1.522842639593902,0,CNMD,2026-02-19,44.40013966190702
no_fill,0.0,0,NPCT,2026-02-19,10.652394198996419
success,1.522842639593902,1,CBSH,2026-02-19,53.25382417636627
time_loss,-1.2875536480686733,2,OLP,2026-02-19,22.676609122486873
time_loss,0.0,2,ATMC,2026-02-19,15.583544288139278
success,1.522842639593902,1,NXPI,2026-02-19,228.64519373669467
success,1.522842639593902,1,WLY,2026-02-19,29.551970734907123
no_fill,0.0,0,SLVO,2026-02-19,98.42925082881914
